borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,4716 AMBOY ROAD                          ,10312,1,0,1,2002,370000.0,2014-12-08,2014,2014-12
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,381 HAROLD AVENUE                        ,10312,1,0,1,1940,740000.0,2014-07-29,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,24 ELMBANK STREET                        ,10312,1,0,1,1910,355000.0,2014-07-02,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,39 SANDGAP STREET                        ,10312,1,0,1,1950,310000.0,2014-12-04,2014,2014-12
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,25 OCEAN DRIVEWAY                        ,10312,1,0,1,2001,745000.0,2014-10-09,2014,2014-10
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,97 EAGAN AVENUE                          ,10312,1,0,1,1986,395000.0,2014-05-21,2014,2014-05
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,36 SEGUINE PLACE                         ,10312,1,0,1,1986,325000.0,2014-07-11,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,210 SNEDEN AVENUE                        ,10312,1,0,1,2006,435000.0,2014-01-29,2014,2014-01
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,74 SEGUINE PLACE                         ,10312,1,0,1,1986,285000.0,2014-12-11,2014,2014-12
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,24 LUCY LOOP                             ,10312,1,0,1,2000,450000.0,2014-08-27,2014,2014-08
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,22 LORRAINE AVENUE                       ,10312,1,0,1,2002,415000.0,2014-07-31,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1020 ARDEN AVENUE                        ,10312,1,0,1,1955,410000.0,2014-08-04,2014,2014-08
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1056 ARDEN AVENUE                        ,10312,1,0,1,1925,395000.0,2014-07-23,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,18 JEANNETTE AVENUE                      ,10312,1,0,1,1935,855500.0,2014-05-08,2014,2014-05
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,32 JEANNETTE AVENUE                      ,10312,1,0,1,1935,500000.0,2014-06-20,2014,2014-06
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,37 LORRAINE AVENUE                       ,10312,1,0,1,2004,475000.0,2014-06-26,2014,2014-06
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,961 CARLTON BOULEVARD                    ,10312,1,0,1,1960,465000.0,2014-09-19,2014,2014-09
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,782 ARDEN AVENUE                         ,10312,1,0,1,1965,700000.0,2014-12-27,2014,2014-12
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,760 ARDEN AVENUE                         ,10312,1,0,1,1925,405000.0,2014-10-02,2014,2014-10
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,165 EDGEGROVE AVENUE                     ,10312,1,0,1,1915,600000.0,2014-07-17,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,283 JEFFERSON BOULEVARD                  ,10312,1,0,1,1915,592000.0,2014-06-02,2014,2014-06
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,295 JEFFERSON BOULEVARD                  ,10312,1,0,1,1990,637500.0,2014-01-09,2014,2014-01
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,401 JEFFERSON BOULEVARD                  ,10312,1,0,1,1920,580000.0,2014-07-01,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,490 ARDEN AVENUE                         ,10312,1,0,1,1955,393000.0,2014-05-16,2014,2014-05
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,500 ARDEN AVENUE                         ,10312,1,0,1,1940,449000.0,2014-11-14,2014,2014-11
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,670 WOODROW ROAD                         ,10312,1,0,1,1975,610000.0,2014-07-17,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,120 BARCLAY AVENUE                       ,10312,1,0,1,2012,819691.0,2014-02-14,2014,2014-02
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,4969 AMBOY ROAD                          ,10312,1,0,1,1960,525000.0,2014-03-07,2014,2014-03
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,11 PINE TERRACE                          ,10312,1,0,1,1960,490000.0,2014-10-21,2014,2014-10
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,924 ANNADALE ROAD                        ,10312,1,0,1,1965,100000.0,2014-10-22,2014,2014-10
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,15 TENAFLY PLACE                         ,10312,1,0,1,2014,778961.0,2014-10-06,2014,2014-10
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,103 SOUTH RAILROAD ST                    ,10312,1,0,1,1997,470000.0,2014-01-07,2014,2014-01
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,10 BURCHARD COURT                        ,10312,1,0,1,1955,265000.0,2014-03-11,2014,2014-03
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,246 DETROIT AVENUE                       ,10312,1,0,1,2014,768778.0,2014-12-19,2014,2014-12
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,472 JEFFERSON BOULEVARD                  ,10312,1,0,1,1940,617500.0,2014-04-01,2014,2014-04
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,343 CROWN AVENUE                         ,10312,1,0,1,1955,644000.0,2014-07-25,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,203 SOUTH RAILROAD ST                    ,10312,1,0,1,1985,499999.0,2014-04-08,2014,2014-04
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,221 SOUTH RAILROAD ST                    ,10312,1,0,1,1985,510000.0,2014-07-29,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,50 RAMONA AVENUE                         ,10312,1,0,1,1980,750000.0,2014-03-11,2014,2014-03
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,161 HEENAN AVENUE                        ,10312,1,0,1,1985,904000.0,2014-07-14,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,476 SHELDON AVENUE                       ,10312,1,0,1,1970,655000.0,2014-07-30,2014,2014-07
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,248 ALBEE AVENUE                         ,10312,1,0,1,2014,753505.0,2014-11-11,2014,2014-11
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,50 ALVINE AVENUE                         ,10312,1,0,1,1986,760000.0,2014-09-04,2014,2014-09
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,190 TENAFLY PLACE                        ,10312,1,0,1,1992,545000.0,2014-03-25,2014,2014-03
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,68 BAYVIEW TERRACE                       ,10312,1,0,1,1992,1082400.0,2014-05-22,2014,2014-05
Staten Island,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,611 BARCLAY AVENUE                       ,10312,1,0,1,1945,950000.0,2014-09-03,2014,2014-09
