borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,195 HAROLD AVENUE,10312,1.0,0.0,1,1984.0,1170000.0,2021-07-16,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,265 HAROLD AVENUE,10312,1.0,0.0,1,1980.0,925000.0,2021-10-29,2021,2021-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,268 SHIRLEY AVENUE,10312,1.0,0.0,1,1920.0,555000.0,2021-11-01,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,114 NOEL STREET,10312,1.0,0.0,1,1999.0,1300000.0,2021-10-18,2021,2021-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,469 HAROLD AVENUE,10312,1.0,0.0,1,1997.0,820000.0,2021-07-01,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,1760 ARDEN AVENUE,10312,1.0,0.0,1,2008.0,1085000.0,2021-01-21,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,97 EAGAN AVENUE,10312,1.0,0.0,1,1986.0,547500.0,2021-04-16,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,64 SEGUINE PLACE,10312,1.0,0.0,1,1986.0,415000.0,2021-07-01,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,58 SEGUINE PLACE,10312,1.0,0.0,1,1986.0,455000.0,2021-01-21,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,34 MAY PLACE,10312,1.0,0.0,1,1986.0,670000.0,2021-04-26,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,100 SEGUINE PLACE,10312,1.0,0.0,1,1986.0,530000.0,2021-12-16,2021,2021-12
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,44 LUCY LOOP,10312,1.0,0.0,1,2000.0,640000.0,2021-10-04,2021,2021-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,36 LUCY LOOP,10312,1.0,0.0,1,2000.0,45000.0,2021-01-29,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,89 JEANETTE AVENUE,10312,1.0,0.0,1,1960.0,265000.0,2021-07-22,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,52 EAGAN AVENUE,10312,1.0,0.0,1,2000.0,650000.0,2021-07-29,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,96 EAGAN AVE,10312,1.0,0.0,1,1955.0,940000.0,2021-01-15,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,10 EAGAN AVENUE,10312,1.0,0.0,1,1994.0,477000.0,2021-01-11,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,30 EAGAN AVENUE,10312,1.0,0.0,1,1992.0,495000.0,2021-04-12,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,32 EAGAN AVENUE,10312,1.0,0.0,1,1992.0,479000.0,2021-05-19,2021,2021-05
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,59 ENDVIEW STREET,10312,1.0,0.0,1,2004.0,605000.0,2021-08-27,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,51 ENDVIEW STREET,10312,1.0,0.0,1,2004.0,603000.0,2021-08-13,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,31 BARB STREET,10312,1.0,0.0,1,2004.0,570988.0,2021-08-24,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,28 LORRAINE AVENUE,10312,1.0,0.0,1,2002.0,588000.0,2021-07-16,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,30 LORRAIN AVENUE,10312,1.0,0.0,1,2002.0,602000.0,2021-11-08,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,43 JEANNETTE AVENUE,10312,1.0,0.0,1,2004.0,637000.0,2021-01-22,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,105 JEFFERSON BOULEVARD,10312,1.0,0.0,1,1965.0,850000.0,2021-12-22,2021,2021-12
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,142 DETROIT AVENUE,10312,1.0,0.0,1,1965.0,575000.0,2021-01-08,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,944 CARLTON BOULEVARD,10312,1.0,0.0,1,1935.0,710000.0,2021-05-12,2021,2021-05
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,171 JEFFERSON BOULEVARD,10312,1.0,0.0,1,1955.0,740000.0,2021-04-26,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,626 ARDEN AVENUE,10312,1.0,0.0,1,1960.0,485000.0,2021-08-31,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,516 ARDEN AVENUE,10312,1.0,0.0,1,1935.0,650000.0,2021-01-25,2021,2021-01
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,222 CROWN AVENUE,10312,1.0,0.0,1,1975.0,695000.0,2021-04-29,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,465 JEFFERSON BOULEVARD,10312,1.0,0.0,1,1940.0,780000.0,2021-09-17,2021,2021-09
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,483 JEFFERSON BOULEVARD,10312,1.0,1.0,2,1984.0,850000.0,2021-04-30,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,8 ROGERS,10312,1.0,0.0,1,1989.0,1000000.0,2021-08-24,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,6 MOSELY AVENUE,10312,1.0,0.0,1,1925.0,760000.0,2021-03-31,2021,2021-03
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,35 SHERIDAN PLACE,10312,1.0,0.0,1,1950.0,650000.0,2021-04-29,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,58 HILLIS STREET,10312,1.0,0.0,1,1970.0,750000.0,2021-09-20,2021,2021-09
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,50 PINE TERRACE,10312,1.0,0.0,1,1960.0,410000.0,2021-04-05,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,11 FURMAN STREET,10312,1.0,0.0,1,1970.0,680315.0,2021-02-10,2021,2021-02
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,1054 ANNADALE ROAD,10312,1.0,0.0,1,2011.0,730000.0,2021-03-19,2021,2021-03
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,104 NORTH PINE TERRACE,10312,1.0,0.0,1,1965.0,718500.0,2021-12-02,2021,2021-12
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,112 NORTH PINE TERRACE,10312,1.0,0.0,1,1965.0,650000.0,2021-09-01,2021,2021-09
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,148 NORTH PINE TERRACE,10312,1.0,0.0,1,1965.0,678000.0,2021-10-06,2021,2021-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,301 SHELDON AVENUE,10312,1.0,0.0,1,1925.0,610000.0,2021-05-03,2021,2021-05
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,241 STAFFORD AVENUE,10312,1.0,0.0,1,1970.0,740000.0,2021-08-12,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,331 DETROIT AVENUE,10312,1.0,0.0,1,1975.0,1265000.0,2021-07-29,2021,2021-07
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,350 EDGEGROVE AVENUE,10312,1.0,0.0,1,1930.0,840000.0,2021-02-26,2021,2021-02
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,338 EDGEGROVE AVENUE,10312,1.0,0.0,1,1960.0,1065000.0,2021-08-26,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,290 IONIA AVENUE,10312,1.0,0.0,1,1986.0,490280.0,2021-08-25,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,203 SOUTH RAILROAD ST,10312,1.0,0.0,1,1985.0,815000.0,2021-11-10,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,188 NORTH RAILROAD STREET,10312,1.0,0.0,1,1975.0,646000.0,2021-02-10,2021,2021-02
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,360 IONIA AVE,10312,1.0,0.0,1,1979.0,765000.0,2021-11-19,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,387 EDGEGROVE AVENUE,10312,1.0,0.0,1,1975.0,155315.0,2021-04-22,2021,2021-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,415 EDGEGROVE AVENUE,10312,1.0,0.0,1,1930.0,865000.0,2021-08-20,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,81 RAMONA AVENUE,10312,1.0,0.0,1,1974.0,750000.0,2021-11-22,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,457 SINCLAIR AVENUE,10312,1.0,0.0,1,1980.0,400000.0,2021-12-03,2021,2021-12
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,141 DELMAR AVENUE,10312,1.0,0.0,1,1977.0,1120000.0,2021-11-04,2021,2021-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,25 ALVINE AVENUE,10312,1.0,0.0,1,1948.0,500000.0,2021-02-01,2021,2021-02
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,5165 AMBOY ROAD,10312,2.0,0.0,2,2020.0,912825.0,2021-10-05,2021,2021-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,123 PEARE PLACE,10312,1.0,0.0,1,1983.0,938000.0,2021-08-03,2021,2021-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,130 PEARE PLACE,10312,1.0,0.0,1,1984.0,1440000.0,2021-05-07,2021,2021-05
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,120 BAYVIEW TERRACE,10312,1.0,0.0,1,1990.0,1041193.0,2021-08-03,2021,2021-08
