borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,1667 WASHINGTON AVENUE,10457,1.0,0.0,1,1899.0,980000.0,2022-09-08,2022,2022-09
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,410 EAST 179TH STREET,10457,1.0,0.0,1,1901.0,655000.0,2022-11-01,2022,2022-11
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,4455 PARK AVENUE,10457,1.0,0.0,1,1899.0,520000.0,2022-10-26,2022,2022-10
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,443 EAST 180 STREET,10457,1.0,2.0,3,1952.0,720000.0,2022-02-23,2022,2022-02
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2327 WASHINGTON AVE,10458,1.0,0.0,1,1910.0,499999.0,2022-04-28,2022,2022-04
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,469 EAST 185 STREET,10458,1.0,0.0,1,1910.0,599000.0,2022-05-17,2022,2022-05
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2077 BATHGATE AVENUE,10457,1.0,0.0,1,1899.0,540000.0,2022-04-19,2022,2022-04
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2257 BATHGATE AVENUE,10457,1.0,0.0,1,1901.0,600000.0,2022-04-28,2022,2022-04
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2329 BASSFORD AVENUE,10458,1.0,0.0,1,1901.0,17062000.0,2022-08-23,2022,2022-08
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2323 BASSFORD AVENUE,10458,1.0,0.0,1,1901.0,550000.0,2022-09-07,2022,2022-09
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2317 BASSFORD AVENUE,10458,1.0,0.0,1,1901.0,564000.0,2022-04-06,2022,2022-04
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,1540 WASHINGTON AVENUE,10457,2.0,0.0,2,1993.0,740000.0,2022-12-14,2022,2022-12
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,3821 3RD AVENUE,10457,2.0,0.0,2,1993.0,680000.0,2022-05-31,2022,2022-05
