borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,28 BAY 10TH STREET,11228,1,0,1,1930,725000.0,2017-06-27,2017,2017-06
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,36 BAY 10TH   STREET,11228,1,0,1,1930,800000.0,2017-02-27,2017,2017-02
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1730 86TH STREET,11214,1,1,2,1926,1200000.0,2017-03-31,2017,2017-03
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1863 BATH AVENUE,11214,1,1,2,1920,1060000.0,2017-04-21,2017,2017-04
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1906 BENSON AVENUE,11214,1,0,1,1901,2050000.0,2017-05-16,2017,2017-05
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,209 BAY 7TH STREET,11228,1,0,1,1920,799000.0,2017-09-06,2017,2017-09
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,292 BAY 10TH STREET,11228,1,0,1,1920,788000.0,2017-04-07,2017,2017-04
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,294 BAY 10TH STREET,11228,1,0,1,1920,750000.0,2017-04-25,2017,2017-04
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,8900 16TH AVENUE,11214,1,0,1,1950,844000.0,2017-11-17,2017,2017-11
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,8929 16TH AVENUE,11214,1,0,1,1940,848000.0,2017-02-03,2017,2017-02
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,257 BAY 13 STREET,11214,1,0,1,1940,748000.0,2017-01-05,2017,2017-01
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,291 BAY 13TH   STREET,11214,1,0,1,1940,850000.0,2017-03-03,2017,2017-03
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,316 BAY 13TH   STREET,11214,1,0,1,1945,850000.0,2017-09-29,2017,2017-09
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,328 BAY 13TH STREET,11214,1,0,1,1945,825000.0,2017-08-30,2017,2017-08
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,8849 18TH   AVENUE,11214,1,0,1,1950,786000.0,2017-03-20,2017,2017-03
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,224 BAY 23RD STREET,11214,1,0,1,1945,815000.0,2017-01-27,2017,2017-01
Brooklyn,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1589 INDEPENDENCE AVENUE,11228,1,0,1,1960,651000.0,2017-09-11,2017,2017-09
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8643 14TH AVENUE,11228,2,0,2,1930,1388000.0,2017-06-29,2017,2017-06
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1518 86 STREET,11228,2,1,3,1931,1350000.0,2017-03-29,2017,2017-03
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,76 BAY 10TH STREET,11228,2,0,2,1960,1220000.0,2017-03-07,2017,2017-03
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1543 BENSON AVENUE,11228,2,0,2,1930,1250000.0,2017-10-11,2017,2017-10
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,35 BAY 13TH   STREET,11214,2,0,2,1899,1200000.0,2017-09-25,2017,2017-09
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8618 17TH AVE,11214,2,0,2,1910,999000.0,2017-10-02,2017,2017-10
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1718 86TH   STREET,11214,2,1,3,1916,4680000.0,2017-08-02,2017,2017-08
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,46 BAY 17TH STREET,11214,2,0,2,1899,950000.0,2017-11-08,2017,2017-11
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,75 BAY 17  STREET,11214,2,0,2,1915,2000000.0,2017-04-19,2017,2017-04
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,24 BAY 20TH,11214,2,0,2,1930,826819.0,2017-05-24,2017,2017-05
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8670 19TH   AVENUE,11214,2,0,2,1930,610000.0,2017-01-17,2017,2017-01
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8670 19TH   AVENUE,11214,2,0,2,1930,610000.0,2017-04-24,2017,2017-04
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1911 BENSON AVENUE,11214,2,0,2,1930,1200000.0,2017-11-21,2017,2017-11
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8615 19TH AVENUE,11214,2,0,2,1930,1600000.0,2017-04-19,2017,2017-04
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8747 14TH AVENUE,11228,2,0,2,1950,1150000.0,2017-06-29,2017,2017-06
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,87 BAY 8TH   STREET,11228,2,0,2,1940,1230000.0,2017-09-15,2017,2017-09
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8745 15TH   AVENUE,11228,2,0,2,1955,1550000.0,2017-07-03,2017,2017-07
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8697 15TH AVENUE,11228,2,0,2,1940,1380000.0,2017-05-04,2017,2017-05
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,94 BAY 11TH   STREET,11228,2,0,2,1935,1130000.0,2017-04-25,2017,2017-04
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1552 BENSON AVENUE,11228,2,0,2,1930,600000.0,2017-10-25,2017,2017-10
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8745 16TH   AVENUE,11214,2,0,2,1925,1192044.0,2017-10-26,2017,2017-10
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,116 BAY 14TH STREET,11214,2,0,2,1930,900000.0,2017-08-09,2017,2017-08
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,147 BAY 14TH STREET,11214,2,0,2,1930,1100000.0,2017-12-01,2017,2017-12
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,131 BAY14TH STREET,11214,2,0,2,1925,950000.0,2017-03-21,2017,2017-03
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,40 RUTHERFORD PLACE,11214,2,0,2,1965,1450000.0,2017-02-13,2017,2017-02
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8726 19TH   AVENUE,11214,2,0,2,1920,1050000.0,2017-06-21,2017,2017-06
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,8732 19TH   AVENUE,11214,2,0,2,1899,1398000.0,2017-11-10,2017,2017-11
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1900 BENSON AVENUE,11214,2,0,2,1899,2000000.0,2017-05-16,2017,2017-05
Brooklyn,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,121 BAY 23RD STREET,11214,2,0,2,1899,1625000.0,2017-11-22,2017,2017-11
