borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,22 BLUE HERON DRIVE,10312,1.0,0.0,1,1987.0,1185000.0,2018-03-19,2018,2018-03
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,254 SHIRLEY AVENUE,10312,1.0,0.0,1,1970.0,915000.0,2018-12-21,2018,2018-12
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,119 LENZIE STREET,10312,1.0,0.0,1,1998.0,1250000.0,2018-11-01,2018,2018-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,87 ELMBANK STREET,10312,1.0,0.0,1,1950.0,530000.0,2018-04-27,2018,2018-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,192 BATHGATE STREET,10312,1.0,0.0,1,1930.0,375000.0,2018-09-27,2018,2018-09
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,7 SANDGAP STREET,10312,1.0,0.0,1,1925.0,208000.0,2018-08-29,2018,2018-08
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,68 SEGUINE PLACE,10312,1.0,0.0,1,1986.0,460000.0,2018-03-23,2018,2018-03
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,50 MAY PLACE,10312,1.0,0.0,1,1986.0,525000.0,2018-10-22,2018,2018-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,50 MAY PLACE,10312,1.0,0.0,1,1986.0,638729.0,2018-04-24,2018,2018-04
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,34 MAY PLACE,10312,1.0,0.0,1,1986.0,625000.0,2018-06-28,2018,2018-06
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,31 EAGAN AVENUE,10312,1.0,0.0,1,1986.0,500000.0,2018-10-18,2018,2018-10
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,5 EAGAN AVENUE,10312,1.0,0.0,1,1986.0,346788.0,2018-11-29,2018,2018-11
Staten Island,ANNADALE,01 ONE FAMILY DWELLINGS,94 SEGUINE PLACE,10312,1.0,0.0,1,1986.0,395460.0,2018-09-20,2018,2018-09
