borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,4455 PARK AVENUE,10457,1.0,0.0,1,1899.0,458000.0,2020-01-31,2020,2020-01
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,4451 PARK AVENUE,10457,1.0,0.0,1,1899.0,275000.0,2020-03-16,2020,2020-03
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,4451 PARK AVENUE,10457,1.0,0.0,1,1899.0,475000.0,2020-07-23,2020,2020-07
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2327 WASHINGTON AVE,10458,1.0,0.0,1,1910.0,165000.0,2020-03-02,2020,2020-03
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2052 BATHGATE AVENUE,10457,1.0,0.0,1,1910.0,289000.0,2020-08-25,2020,2020-08
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS,2047 BATHGATE AVENUE,10457,2.0,0.0,2,1901.0,526000.0,2020-09-22,2020,2020-09
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,414 EAST 178 STREET,10457,2.0,0.0,2,1899.0,734000.0,2020-04-22,2020,2020-04
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,1937 WASHINGTON AVE,10457,2.0,0.0,2,1995.0,645000.0,2020-01-28,2020,2020-01
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,455 EAST 180 STREET,10457,2.0,0.0,2,1899.0,455000.0,2020-07-09,2020,2020-07
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,444 CYRUS PLACE,10458,2.0,1.0,3,1910.0,412500.0,2020-12-09,2020,2020-12
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,2024 WASHINGTON AVE,10457,2.0,0.0,2,2000.0,625000.0,2020-09-03,2020,2020-09
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,2043 BATHGATE AVENUE,10457,2.0,0.0,2,1901.0,461370.0,2020-01-27,2020,2020-01
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,2123 BATHGATE AVE,10457,2.0,0.0,2,1901.0,629000.0,2020-04-24,2020,2020-04
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,2306 BASSFORD AVENUE,10458,2.0,0.0,2,1901.0,750000.0,2020-10-09,2020,2020-10
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS,2301 BATHGATE AVENUE,10458,2.0,0.0,2,1901.0,404586.0,2020-12-31,2020,2020-12
Bronx,BATHGATE,03 THREE FAMILY DWELLINGS,456 EAST 185 STREET,10458,3.0,0.0,3,1910.0,325000.0,2020-07-20,2020,2020-07
Bronx,BATHGATE,03 THREE FAMILY DWELLINGS,458 EAST 187 STREET,10458,3.0,0.0,3,1910.0,480000.0,2020-07-09,2020,2020-07
Bronx,BATHGATE,03 THREE FAMILY DWELLINGS,2054 WASHINGTON AVENUE,10457,3.0,0.0,3,2000.0,810000.0,2020-10-22,2020,2020-10
Bronx,BATHGATE,03 THREE FAMILY DWELLINGS,2239 BATHGATE AVENUE,10457,3.0,0.0,3,1901.0,899500.0,2020-07-02,2020,2020-07
Bronx,BATHGATE,05 TAX CLASS 1 VACANT LAND,2087 WASHINGTON AVE,10457,0.0,0.0,0,,80000.0,2020-07-10,2020,2020-07
Bronx,BATHGATE,07 RENTALS - WALKUP APARTMENTS,3782 3 AVENUE,10456,12.0,2.0,14,1931.0,1800000.0,2020-01-29,2020,2020-01
Bronx,BATHGATE,07 RENTALS - WALKUP APARTMENTS,4619 PARK AVENUE,10458,8.0,0.0,8,1910.0,638750.0,2020-11-13,2020,2020-11
Bronx,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2412 WEBSTER AVENUE,10458,8.0,0.0,8,1909.0,1400000.0,2020-01-16,2020,2020-01
Bronx,BATHGATE,07 RENTALS - WALKUP APARTMENTS,4683 PARK AVENUE,10458,8.0,0.0,8,1910.0,203650.0,2020-02-24,2020,2020-02
Bronx,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2383 WASHINGTON AVENUE,10458,24.0,2.0,26,1911.0,3200000.0,2020-11-25,2020,2020-11
Bronx,BATHGATE,08 RENTALS - ELEVATOR APARTMENTS,417-429 CLAREMONT PARKWAY,10457,46.0,0.0,46,2005.0,5000000.0,2020-10-02,2020,2020-10
Bronx,BATHGATE,08 RENTALS - ELEVATOR APARTMENTS,2277 BATHGATE AVENUE,10457,89.0,0.0,89,2007.0,4463828.0,2020-01-24,2020,2020-01
Bronx,BATHGATE,09 COOPS - WALKUP APARTMENTS,2068-2078 BATHGATE AVENUE,10457,,,1,1911.0,638750.0,2020-11-13,2020,2020-11
Bronx,BATHGATE,14 RENTALS - 4-10 UNIT,4417 3RD AVE,10457,4.0,2.0,6,1931.0,1500000.0,2020-09-15,2020,2020-09
Bronx,BATHGATE,29 COMMERCIAL GARAGES,4050 PARK AVENUE,10457,0.0,0.0,0,,100000.0,2020-11-24,2020,2020-11
Bronx,BATHGATE,30 WAREHOUSES,1620 WEBSTER AVENUE,10457,0.0,2.0,2,1967.0,33072265.0,2020-02-28,2020,2020-02
Bronx,BATHGATE,30 WAREHOUSES,1624 WEBSTER AVENUE,10457,0.0,1.0,1,1950.0,33072265.0,2020-02-28,2020,2020-02
Bronx,BATHGATE,30 WAREHOUSES,4583 PARK AVENUE,10458,0.0,1.0,1,1912.0,1170000.0,2020-12-31,2020,2020-12
Bronx,BATHGATE,30 WAREHOUSES,461 EAST 186 STREET,10458,0.0,1.0,1,1995.0,1120000.0,2020-05-06,2020,2020-05
Bronx,BATHGATE,31 COMMERCIAL VACANT LAND,417 EAST 180 STREET,10457,0.0,0.0,0,,224015.0,2020-01-31,2020,2020-01
Bronx,BATHGATE,41 TAX CLASS 4 - OTHER,427 EAST 188TH STREET,10458,0.0,0.0,0,,2200000.0,2020-07-23,2020,2020-07
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1114 EAST 213 STREET,10469,1.0,0.0,1,1950.0,426400.0,2020-07-02,2020,2020-07
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1146 E 213TH STREET,10469,1.0,0.0,1,1945.0,474900.0,2020-04-20,2020,2020-04
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1145 EAST 213 STREET,10469,1.0,0.0,1,1945.0,365946.0,2020-07-22,2020,2020-07
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1137 EAST 213 STREET,10469,1.0,0.0,1,1945.0,519000.0,2020-05-29,2020,2020-05
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1110 EAST 214TH STREET,10469,1.0,0.0,1,1945.0,482000.0,2020-07-07,2020,2020-07
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1135 EAST 214TH STREET,10469,1.0,0.0,1,1945.0,470000.0,2020-02-12,2020,2020-02
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1113 EAST 214 STREET,10469,1.0,0.0,1,1945.0,310000.0,2020-10-23,2020,2020-10
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3480 EASTCHESTER ROAD,10469,1.0,0.0,1,1910.0,480000.0,2020-04-21,2020,2020-04
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3453 KINGSLAND AVENUE,10469,1.0,0.0,1,1910.0,440000.0,2020-01-06,2020,2020-01
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3349 WILSON AVENUE,10469,1.0,0.0,1,1940.0,487500.0,2020-12-14,2020,2020-12
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3343 WILSON AVENUE,10469,1.0,0.0,1,1940.0,440000.0,2020-10-22,2020,2020-10
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3333 WILSON AVENUE,10469,1.0,0.0,1,1940.0,350000.0,2020-01-27,2020,2020-01
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3331 WILSON AVE,10469,1.0,0.0,1,1940.0,506000.0,2020-04-03,2020,2020-04
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3302 BOUCK AVE,10469,1.0,0.0,1,1950.0,470000.0,2020-06-30,2020,2020-06
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3324 BOUCK AVENUE,10469,1.0,0.0,1,1940.0,430000.0,2020-01-27,2020,2020-01
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3328 BOUCK AVENUE,10469,1.0,0.0,1,1940.0,420000.0,2020-01-22,2020,2020-01
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,1294 GIVAN AVENUE,10469,1.0,0.0,1,1955.0,474000.0,2020-07-24,2020,2020-07
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3276 BOUCK AVENUE,10469,1.0,0.0,1,1955.0,436000.0,2020-03-19,2020,2020-03
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3352 WILSON AVENUE,10469,1.0,0.0,1,1930.0,548000.0,2020-03-23,2020,2020-03
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3354 FISH AVENUE,10469,1.0,0.0,1,1935.0,435000.0,2020-01-24,2020,2020-01
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3233 FISH AVENUE,10469,1.0,0.0,1,1930.0,559500.0,2020-11-24,2020,2020-11
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3215 FISH AVENUE,10469,1.0,0.0,1,1930.0,250000.0,2020-05-21,2020,2020-05
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3224 WILSON AVENUE,10469,1.0,0.0,1,1940.0,1135173.0,2020-09-08,2020,2020-09
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3242 WILSON AVENUE,10469,1.0,0.0,1,1950.0,367000.0,2020-06-09,2020,2020-06
Bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,3243 FENTON AVENUE,10469,1.0,0.0,1,1920.0,490000.0,2020-07-31,2020,2020-07
