borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS                    ,21-10 81ST STREET,11370,1,0,1,1950,600000.0,2017-04-10,2017,2017-04
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS                    ,21-10 81ST   STREET,11370,1,0,1,1950,750000.0,2017-06-16,2017,2017-06
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS                    ,21-12 81ST STREET,11370,1,0,1,1950,600000.0,2017-04-10,2017,2017-04
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS                    ,21-12 81ST   STREET,11370,1,0,1,1950,730000.0,2017-08-23,2017,2017-08
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS                    ,21-20 81ST STREET,11370,1,0,1,1950,792000.0,2017-07-26,2017,2017-07
Queens,AIRPORT LA GUARDIA,03 THREE FAMILY DWELLINGS                  ,1914 81 STREET,11370,3,0,3,1940,970000.0,2017-07-31,2017,2017-07
Queens,AIRPORT LA GUARDIA,07 RENTALS - WALKUP APARTMENTS             ,1949A 80TH   STREET,11370,6,0,6,1971,1400000.0,2017-05-16,2017,2017-05
Queens,AIRPORT LA GUARDIA,12 CONDOS - WALKUP APARTMENTS              ,19-45 80TH   STREET,11370,1,0,1,0,425000.0,2017-01-17,2017,2017-01
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,341 BEACH 40 STREET,11691,1,0,1,1920,311000.0,2017-09-05,2017,2017-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,333 BEACH 44TH STREET,11691,1,0,1,1920,250000.0,2017-05-02,2017,2017-05
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,327 BEACH 45TH STREET,11691,1,0,1,1925,315000.0,2017-12-02,2017,2017-12
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,334 BEACH 47TH STREET,11691,1,0,1,1920,300000.0,2017-06-22,2017,2017-06
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,63-12 BEACH FRONT ROAD,11692,1,0,1,2014,967337.0,2017-08-24,2017,2017-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,67-07 BEACH CHANNEL DRIVE,11692,1,0,1,1955,169371.0,2017-03-30,2017,2017-03
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,478 BEACH 43 STREET,11691,1,0,1,1920,197418.0,2017-09-08,2017,2017-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,44-02 NORTON AVENUE,11691,1,0,1,1925,165000.0,2017-05-22,2017,2017-05
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,44-02 NORTON AVENUE,11691,1,0,1,1925,329000.0,2017-09-29,2017,2017-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,448 BEACH 44TH STREET,11691,1,0,1,1899,334000.0,2017-03-17,2017,2017-03
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,439 BEACH 45 STREET,11691,1,0,1,1920,371184.0,2017-10-12,2017,2017-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,429 BEACH 45TH,11691,1,0,1,1920,110000.0,2017-06-08,2017,2017-06
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,620 BEACH 66 STREET,11692,1,0,1,1960,375000.0,2017-10-04,2017,2017-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,626 BEACH 66TH STREET,11692,1,0,1,1960,407000.0,2017-03-17,2017,2017-03
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,520 BEACH 65 STREET,11692,1,0,1,1960,378000.0,2017-08-15,2017,2017-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,540 BEACH 65TH STREET,11692,1,0,1,1960,308000.0,2017-10-19,2017,2017-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,507 BEACH 67 STREET,11692,1,0,1,1930,525000.0,2017-08-17,2017,2017-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,431 BEACH 64 STREET,11692,1,0,1,1960,318418.0,2017-06-30,2017,2017-06
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,69-14 ALMEDA AVE,11692,1,0,1,1920,348709.0,2017-09-15,2017,2017-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,69-14 ALMEDA AVENUE,11692,1,0,1,1920,205000.0,2017-12-20,2017,2017-12
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,558 BEACH 72ND STREET,11692,1,0,1,1925,105000.0,2017-01-04,2017,2017-01
Queens,ARVERNE,01 ONE FAMILY DWELLINGS                    ,558 BEACH 72 STREET,11692,1,0,1,1925,315000.0,2017-10-18,2017,2017-10
