borough,neighborhood,building_class_category,address,zip_code,residential_units,commercial_units,total_units,year_built,sale_price,sale_date,sale_year,sale_month
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1942 81ST STREET,11370,1.0,0.0,1,1945.0,775000.0,2019-04-05,2019,2019-04
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,21-64 81ST STREET,11370,1.0,0.0,1,1950.0,670000.0,2019-12-06,2019,2019-12
Queens,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,21-21 80TH STREET,11370,1.0,0.0,1,1950.0,985000.0,2019-09-26,2019,2019-09
Queens,AIRPORT LA GUARDIA,02 TWO FAMILY DWELLINGS,19-61 80TH STREET,11370,2.0,0.0,2,1945.0,990000.0,2019-05-01,2019,2019-05
Queens,AIRPORT LA GUARDIA,02 TWO FAMILY DWELLINGS,2146 81ST STREET,11370,2.0,0.0,2,1950.0,735000.0,2019-02-19,2019,2019-02
Queens,AIRPORT LA GUARDIA,12 CONDOS - WALKUP APARTMENTS,"80-12 19TH AVENUE, 2",11370,1.0,0.0,1,,480000.0,2019-01-29,2019,2019-01
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,342 BEACH 44TH ST,11691,1.0,0.0,1,1920.0,250000.0,2019-10-04,2019,2019-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,344 BEACH 44TH ST,11691,1.0,0.0,1,1920.0,234500.0,2019-10-24,2019,2019-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,339 BEACH 43 STREET,11691,1.0,0.0,1,1920.0,161750.0,2019-11-21,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,337 BEACH 43 STREET,11691,1.0,0.0,1,1920.0,208750.0,2019-11-21,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,343 BEACH 46 STREET,11691,1.0,0.0,1,1920.0,296270.0,2019-12-06,2019,2019-12
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,353 BEACH 47 STREET,11691,1.0,0.0,1,1920.0,206011.0,2019-07-03,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,40-13 ROCKAWAY BEACH BLVD,11691,1.0,0.0,1,1920.0,165000.0,2019-04-15,2019,2019-04
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,6315 OCEAN AVENUE SOUTH,11692,1.0,0.0,1,2014.0,905000.0,2019-10-11,2019,2019-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,63-15 BEACH CHANNEL DRIVE,11692,1.0,0.0,1,1950.0,428608.0,2019-07-01,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,410 BEACH 43 STREET,11691,1.0,0.0,1,2018.0,427523.0,2019-02-12,2019,2019-02
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,462 BEACH 43 STREET,11691,1.0,0.0,1,1920.0,274092.0,2019-02-12,2019,2019-02
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,569 BEACH 43 STREET,11691,1.0,0.0,1,1930.0,535132.0,2019-06-05,2019,2019-06
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,490 BEACH 44TH STREET,11691,1.0,0.0,1,1899.0,460040.0,2019-10-04,2019,2019-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,433 BEACH 43 STREET,11691,1.0,0.0,1,1910.0,215746.0,2019-07-11,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,433 BEACH 43 STREET,11691,1.0,0.0,1,1910.0,190000.0,2019-11-22,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,424 BEACH 46 STREET,11691,1.0,0.0,1,2004.0,290000.0,2019-07-16,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,424 BEACH 46 STREET,11691,1.0,0.0,1,2004.0,355000.0,2019-08-06,2019,2019-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,441 BEACH 45TH STREET,11691,1.0,0.0,1,1920.0,315000.0,2019-07-25,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,423 BEACH 45TH STREET,11691,1.0,0.0,1,1920.0,400000.0,2019-12-27,2019,2019-12
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,413 BEACH 45 STREET,11691,1.0,0.0,1,1920.0,414000.0,2019-09-19,2019,2019-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,473 BEACH 46 STREET,11691,1.0,0.0,1,1940.0,100000.0,2019-08-17,2019,2019-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,473 BEACH 46 STREET,11691,1.0,0.0,1,1940.0,150000.0,2019-11-21,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,429 BEACH 47TH STREET,11691,1.0,0.0,1,1910.0,10000.0,2019-09-04,2019,2019-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,425 BEACH 47TH STREET,11691,1.0,0.0,1,1920.0,380000.0,2019-08-30,2019,2019-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,639 BEACH 65 STREET,11692,1.0,0.0,1,1960.0,365000.0,2019-07-12,2019,2019-07
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,6-21 BEACH 65TH STREET,11692,1.0,0.0,1,1960.0,410660.0,2019-08-22,2019,2019-08
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,6-21 BEACH 65 STREET,11692,1.0,0.0,1,1960.0,301000.0,2019-11-08,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,65 08 ALMEDA AVENUE,11692,1.0,0.0,1,1960.0,382621.0,2019-01-31,2019,2019-01
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,66-12 ALMEDA AVE,11692,1.0,0.0,1,1960.0,370800.0,2019-03-15,2019,2019-03
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,512 BEACH 65TH STREET,11692,1.0,0.0,1,1960.0,395000.0,2019-04-08,2019,2019-04
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,5-34 BEACH 65 STREET,11692,1.0,0.0,1,1960.0,136000.0,2019-02-28,2019,2019-02
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,5-34 BEACH 65 STREET,11692,1.0,0.0,1,1960.0,440000.0,2019-11-14,2019,2019-11
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,511 BEACH 67 STREET,11692,1.0,0.0,1,1930.0,435000.0,2019-09-27,2019,2019-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,549 BEACH 68TH STREET,11692,1.0,0.0,1,1920.0,295000.0,2019-09-17,2019,2019-09
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,452 BEACH 65TH STREET,11692,1.0,0.0,1,1910.0,365000.0,2019-03-14,2019,2019-03
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,441 BEACH 64 STREET,11692,1.0,0.0,1,1960.0,450000.0,2019-05-13,2019,2019-05
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,439 BEACH 64TH STREET,11692,1.0,0.0,1,1960.0,417150.0,2019-10-16,2019,2019-10
Queens,ARVERNE,01 ONE FAMILY DWELLINGS,431 BEACH 64TH STREET,11692,1.0,0.0,1,1960.0,366900.0,2019-02-04,2019,2019-02
